,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,chem_id,0_Cornell_Pos_S-01_LMT_PS_PMM_LV,0_Cornell_Pos_S-04_LMT_PS_PMM_LV,0_Cornell_Pos_S-13_O_LV,0_Cornell_Pos_S-23_O_LV,0_Cornell_Pos_S-24_LCC_LMH_LCT_PS_PMM_RP_LV,0_Cornell_Pos_S-25_O_LV,0_Cornell_Pos_S-33_O_LV,0_Cornell_Pos_S-38_O_LV,0_Cornell_Pos_S-42_LMT_LMH_PS_PMM_LV,0_Cornell_Pos_S-47_RP_LV,0_Cornell_Pos_S-50_LMH_LCT_PS_PMM_LV,1_Cornell_Pos_S-03_LCC_PS,1_Cornell_Pos_S-05_O,1_Cornell_Pos_S-06_O,1_Cornell_Pos_S-07_O,1_Cornell_Pos_S-08_LMT_PS_PMM,1_Cornell_Pos_S-09_LMT_PS_PMM_RP,1_Cornell_Pos_S-14_LMH_PS_PMM,1_Cornell_Pos_S-15_LMT_LMH_PS_PMM,1_Cornell_Pos_S-17_LCC_LMH_LCT_PS_PMM_RP,1_Cornell_Pos_S-18_O,1_Cornell_Pos_S-19_LMH_PS_PMM,1_Cornell_Pos_S-20_O,1_Cornell_Pos_S-21_LMT_PS_PMM,1_Cornell_Pos_S-22_O,1_Cornell_Pos_S-26_O,1_Cornell_Pos_S-28_LMT_PS_PMM,1_Cornell_Pos_S-29_RP,1_Cornell_Pos_S-30_O,1_Cornell_Pos_S-31_LMT_PS_PMM,1_Cornell_Pos_S-34_O,1_Cornell_Pos_S-35_LCC_LMT_LMH_LCT_PS_PMM_RP,1_Cornell_Pos_S-36_O,1_Cornell_Pos_S-37_O,1_Cornell_Pos_S-41_O,1_Cornell_Pos_S-43_RP,1_Cornell_Pos_S-44_O,1_Cornell_Pos_S-46_O,1_Cornell_Pos_S-48_O,1_Cornell_Pos_S-49_O,slope,intercept,rvalue,pvalue,stderr,intercept_stderr,rank,(I/m)Q,(I/m)Q - p,BH_sig
23824,23824,1.9,610.20142,Unknown,[M+NH4]+,adduct linked to 23032_[M+H]+,0.371,False,,,,,,,999,False,False,False,,False,False,,,,,,,,28.55,Cornell_Pos_S-23,610.20142:887307 611.20477:251155 612.20813:0,,601.31885_@_2.127,6.100564816040835,6.8026610489428725,6.737333691371908,6.979049705921758,6.609633122558578,6.829590282035737,6.710050514511642,6.516706340287632,6.130905432875952,6.366078364881575,6.69803065583863,4.911934135342136,6.936339686006554,5.300913174932666,6.6641172272073055,6.250265965388209,6.817399702743897,5.081381565661509,5.829206912237749,6.20147134354856,6.344891203969572,6.614278910612121,6.191482866589258,6.498362915931297,3.575553390445765,6.298920235185747,6.799779460939719,5.928792199260276,5.860688292634365,5.891557892559052,6.4503722792511775,5.297557002257937,6.5548083379290425,6.060988264707182,6.9785964549229815,6.004657461163213,4.873043742945761,5.851658051955373,7.134522062469596,5.124202002353828,-0.5778443421005529,6.589145815933375,-0.3574760686654426,0.02353759669181074,0.24489664688726784,0.20852198097815652,645,0.0009423762491964235,-0.02259522044261432,0
17144,17144,15.606,472.30441,w/o MS2:glycodeoxycholic acid,[M+H]+,,0.146,False,,472.30301,C26H43NO5,Glycinated bile acids and derivatives,WVULKSPCQVQLCU-JKPPYMBGSA-N,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CCC2[C@@]1([C@H](CC3C2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,530,True,True,False,,False,False,,,90.3,,,,,8.16,Cornell_Pos_S-35,472.30441:637599 473.30776:161541 474.31112:0,,464.99689_@_1.892,4.889775353380966,2.5865394218531605,6.009115595167853,3.4044934546938332,4.952665983306111,4.351261495883461,4.799735953561067,4.969487505210192,4.758260579016688,3.5697158943315963,4.560099320735802,6.275053612195954,4.936994356147077,4.532303396150964,5.348567418678569,5.10822124983195,4.1653388498430175,5.1891208827841355,6.1483492684668,5.167610838412565,5.323133756029953,4.126462007852036,3.224380193828887,4.546814027044544,4.944739248244981,6.020223895397805,4.4446140310043445,5.097946958174738,4.936131619257855,5.388540165990033,5.323823157688487,5.751742311149417,5.34456805603685,4.703078235495754,4.855948043550079,4.901982772111204,5.357485989116194,5.744299574097873,4.16515489440758,6.059143595708603,0.6324957062526646,4.441013687012793,0.35744415555640807,0.023550908381091917,0.26808592165417755,0.22826693695572317,646,0.0009438372976447899,-0.022607071083447127,0
2311,2311,10.778,164.89957,Unknown,[M+H]+,,0.022,False,,,,,,,999,False,False,False,,False,False,,,,,,,,18.53,Cornell_Pos_Blank1,164.89957:104209 165.90292:0 166.90628:0,,155.40768_@_10.965,3.4467792360133562,2.222275487847392,3.5968107480542795,3.351678171812081,3.1416662144725103,3.5470375589044374,2.816102979110264,3.6674613019109734,3.4226474918177607,2.7238806335889016,3.530495349398044,3.0372571275235254,3.380716948010857,3.9630960502314894,2.949811653352047,3.162598310038168,3.768667578854488,4.035419383439953,4.3070017178440825,3.905904954915448,3.6621633471449173,3.4002128216701673,3.0685938886366824,3.4378256507582696,3.7092975454334747,3.663651322170495,3.362194435980397,3.552292561467188,4.177423005540383,3.6466822861883843,3.4673863603684323,4.2881061659392845,3.2786856340341153,3.595579746809485,3.4263093275116594,3.1571809504162673,3.684337017952104,3.1297004920126374,3.1240530409402845,3.7888320215265714,0.33198299309985585,3.224257742993635,0.3572818259598439,0.023618716864971436,0.1407856595608896,0.11987466957220844,647,0.0009452983460931565,-0.02267341851887828,0
12928,12928,2.133,392.03738,Unknown,[M+H]+,,0.213,False,,,,,,,999,False,False,False,,False,False,,,,,,,,7.98,Cornell_Pos_S-25,392.03738:1026896 393.04073:184949 394.04409:387607,,385.056_@_1.782,4.855779868750244,4.09040466801206,5.093813735608752,4.640342509686825,4.912805282583855,5.110434439101717,4.486391486102927,4.876898470892598,5.151140754201525,4.871837205506195,5.025006648443381,5.785827150752772,4.736675288165537,5.925916539468808,4.847490446386585,5.1283475639160425,4.790914793801815,5.299237586953981,5.609137186261588,4.693663363029374,5.810039812803696,4.671227446396283,4.412000601150148,5.405875239928122,4.609849510786796,6.136668606260914,3.9743874866516014,5.707112541143544,4.472526716242775,5.458251171312395,5.84258455569486,6.260245936660537,5.850632363877564,5.360893541738931,4.706808405105439,4.996890630048243,5.546374706354986,5.875872118847321,5.472149424689527,6.9637273847369725,0.49383640223519315,4.828623188080916,0.3570574946171397,0.023712692278291158,0.20957445304617606,0.17844621666755162,648,0.0009467593945415231,-0.022765932883749635,0
176,176,9.729,108.23102,Unknown,[M+H]+,,0.124,False,,,,,,,999,False,False,False,,False,False,,,,,,,,6.08,Cornell_Pos_S-09_R,108.23102:239573 109.23437:0 110.23773:0,,1021.96472_@_18.804,4.361402043025566,3.957082429782549,4.116520149778515,3.574466696651846,4.2426990644841345,3.553172066871696,4.078618101675518,4.244367472865437,3.7994602046743347,4.104435686025778,4.107904171694019,4.1468780870309505,4.184173167631556,4.304129258460542,4.123882474127686,4.128495604841287,4.029029993716617,3.7012249266160904,4.231830865648454,4.2800117958987105,4.150874898010495,4.271324534163043,4.148689077594386,4.296573565079249,4.0047132285571925,4.131858656707173,4.420260832093945,4.090496781180785,4.144306587939551,4.202342440728475,4.107424772855549,4.176224058162685,4.340349816693379,4.118850907034246,4.1807184799908494,3.856167901457083,4.231651025686885,4.227033806567551,4.248305358933942,4.5505404259690465,0.16065292189592198,4.012738917048127,0.35701115663602034,0.023732142622231747,0.0681880812865257,0.05806005908897209,649,0.0009482204429898896,-0.022783922179241856,0
30502,30502,10.939,787.43152,Unknown,[M+H]+,,0.191,False,,,,,,,999,False,False,False,,False,False,,,,,,,,6.43,Cornell_Pos_S-47,787.43152:856135 788.43487:0 789.43823:0,,776.55609_@_17.621,5.069154566100362,4.924937450615353,4.905785534325033,4.954896754896351,4.498946435618986,4.581049864685473,4.856500278735235,5.013193138740543,4.619641722112784,4.602236433866739,4.7703385194836905,4.769559163072891,4.703093756004719,4.901489040949891,4.498241586348299,4.1446450528506125,4.37901129883786,4.025383037453763,4.449595670170249,4.627203370564953,4.2463207756570975,5.064737576621814,4.590291353601399,4.764064403351146,4.944580246566024,4.1988154889654705,4.987146774017892,4.695889530501917,4.8940187933078985,4.57325674498529,4.6771231275248075,4.212533155712405,4.796437507023924,4.089010367499993,4.527383685994744,4.7410544560173875,4.369875862800943,3.742897461207202,4.597255214093929,4.852912070904421,-0.2457731911521559,4.79969824538005,-0.35698837391773347,0.02374171052608164,0.10432445235905544,0.08882907033180183,650,0.000949681491438256,-0.022792029034643384,0
9073,9073,14.539,317.21307,w/o MS2:Cafestol,[M+H]+,,0.18,False,6.55,317.21201,C20H28O3,Naphthofurans,DNJVYWXIDISQRD-UHFFFAOYSA-N,OCC1(O)CC23CCC4C=5C=COC5CCC4(C)C3CCC1C2,530,True,True,False,,False,False,,,94.2,99.7,,,,47.03,Cornell_Pos_S-09_R,317.21307:14216609 318.21642:3226526 319.21978:25032180,,310.3114_@_17.852,5.832616292727686,5.750657906036845,5.683796752959227,5.890821598714936,5.584576365975772,5.981864905068461,5.604665487953938,5.7838185333723064,5.607346527298495,5.752911550675289,5.7591397539115805,5.6113015437097475,5.5141243432232185,5.706887839746173,5.610802920641234,5.717075581423661,5.505821212058013,5.625722583815151,5.7888382767901385,5.52739958796151,5.641917535994321,5.587570406376776,5.681104536966244,5.709765962983215,5.475413446685201,5.584258850513354,5.5188224245528525,5.605964978799111,5.734160339140104,5.721326269723073,5.85398992312009,5.7175212233980215,5.724596094989597,5.598671414655947,5.645863529321787,5.513946066766581,5.468823388665794,5.790964354912217,5.7965345393288885,5.893014830026649,-0.09761758776478438,5.7483832431540485,-0.3569394019167246,0.023762287836235282,0.041442692020104574,0.03528718072272278,651,0.0009511425398866227,-0.02281114529634866,0
24997,24997,1.809,640.14966,Unknown,[M+H]+,,0.281,False,,,,,,,999,False,False,False,,False,False,,,,,,,,88.6,Cornell_Pos_S-34,640.14966:2625688 641.15301:491735 642.15637:0,,630.73389_@_17.878,3.920541058597902,3.740752075531353,3.792877784170651,4.200443471667067,3.4404910451132396,3.1292542932783953,3.956153619531904,4.270056424066209,4.553348602726752,3.7822217624307077,4.299931892096408,3.746016420812023,3.7853852968550092,3.2064426878939094,4.37173099835937,4.476519705398093,4.189274028924554,4.182566126592567,4.2913272569921315,4.322007862431061,4.306959792728863,4.300447209616814,4.504509076280823,4.2145824991902305,4.550647272035264,4.332924570511676,4.493961918017925,4.343948197172994,4.132008578724049,3.974890521200644,4.445011337059145,4.47556832170147,4.501401864854485,3.980274212744251,4.0343798884581945,4.494916113213601,4.167275541199705,4.4097569401233505,4.182107084172329,3.5016461140170447,0.2871701346802208,3.9169156390191446,0.356926266180543,0.02376780980281198,0.12192070772198896,0.1038117418902468,652,0.0009526035883349892,-0.022815206214476993,0
1442,1442,11.598,142.68204,Unknown,[M+H]+,,0.056,False,,,,,,,999,False,False,False,,False,False,,,,,,,,15.06,Cornell_Pos_S-07,142.68204:149878 143.68539:0 144.68875:0,,131.41814_@_10.896,3.7545230850392572,3.00935480962694,3.477150223511667,3.8585384076976466,2.875866657256541,3.4103047789749934,3.4656840796556216,3.459095649054011,3.3905377220910764,2.966640158519438,3.4188273519159464,3.4096015741837298,4.3680361297522525,3.6413400780483505,2.654408254544147,4.040339233024181,3.5890788547918095,3.70806626365597,4.09673451076833,3.3701620155901435,3.8547070641538395,3.7845355987217197,3.4640351294096843,3.1726464241496797,3.821402372458715,4.034716853222831,3.4757172328637385,3.942499599100019,3.5745893271877094,3.636059124272198,3.6071058666949125,3.6294767146383737,3.882182938954943,3.7592434619881105,3.51494227922317,3.4817115791720017,3.279011806423687,3.5168325529161866,3.386870398481786,3.902673525506095,0.26983332171138125,3.371502083940285,0.3567791170811344,0.023829741001490903,0.11461435061669709,0.09759060298657446,653,0.0009540646367833558,-0.022875676364707546,0
28143,28143,17.501,720.33844,Unknown,[M+H]+,,0.169,False,,,,,,,999,False,False,False,,False,False,,,,,,,,15.18,Cornell_Pos_S-33,720.33844:504363 721.34179:120904 722.34515:66890,,710.14276_@_1.846,4.4203077001014695,3.0786312660769264,4.756727299979897,4.7647014489398005,4.541976500183654,4.710220225102016,3.544396606257677,3.4833268530023758,4.247896941355933,4.51311934674683,4.76919911932128,6.030460239233034,4.9982993918706615,5.581977514986151,4.850769762081894,4.833264856270018,4.871424772719409,6.2328632998506395,5.804258253776022,4.0334816672075195,4.325848261987526,4.064376106515433,4.419913662985108,4.227146705387267,4.124100772242082,4.408593396884176,4.138125951413049,4.699036777103867,4.716145112797321,4.5806959762345345,4.370399464446722,5.904692579849926,5.300524368976022,4.223153634741877,4.782571478763557,4.766638444797453,4.583885623234308,4.263173214387637,4.535140694436457,4.583195301639957,0.5100662515675495,4.257318482460713,0.3567321690944334,0.023849528420716314,0.21668831605991595,0.18450345275831415,654,0.0009555256852317224,-0.022894002735484593,0
29559,29559,11.941,760.5564,Unknown,[M+H]+,ion correlated with 28349; ion correlated with 31228; ion correlated with 6531; ion correlated with 32006; ion correlated with 33795; ion correlated with 8472; ion correlated with 32887; ion correlated with 23512; ion correlated with 32317; ion correlated with 32817; ion correlated with 6665; ion correlated with 31684; ion correlated with 32182; ion correlated with 11605; ion correlated with 2461; ion correlated with 33775; ion correlated with 33812; ion correlated with 26057; ion correlated with 29580; ion correlated with 30222; ion correlated with 32476; ion correlated with 28415; ion correlated with 9237; ion correlated with 33686; ion correlated with 15375; ion correlated with 16906; ion correlated with 32956; ion correlated with 33223; ion correlated with 12560; ion correlated with 15764; ion correlated with 30471; ion correlated with 3052; ion correlated with 6416; ion correlated with 33540; ion correlated with 5448; ion correlated with 23767; ion correlated with 13102; ion correlated with 14549; ion correlated with 34221; ion correlated with 23830; ion correlated with 30643; ion correlated with 10207; ion correlated with 9762; ion correlated with 25298; ion correlated with 29080; ion correlated with 30826; ion correlated with 21377; ion correlated with 11224; ion correlated with 13053; ion correlated with 18409; ion correlated with 26569; ion correlated with 5362; ion correlated with 6252; ion correlated with 10991; ion correlated with 25203; ion correlated with 30210; ion correlated with 32592; ion correlated with 9198; ion correlated with 24343; ion correlated with 32600; ion correlated with 32808; ion correlated with 32937; ion correlated with 11984; ion correlated with 30146; ion correlated with 33477; ion correlated with 5207; ion correlated with 10602; ion correlated with 24363; ion correlated with 25246; ion correlated with 33526; ion correlated with 16999; ion correlated with 20477; ion correlated with 28618; ion correlated with 21495; ion correlated with 31336; ion correlated with 15077; ion correlated with 22385; ion correlated with 22764; ion correlated with 29790; ion correlated with 13729; ion correlated with 25063; ion correlated with 33343; ion correlated with 27844; ion correlated with 27869; ion correlated with 9657; ion correlated with 12662; ion correlated with 32291; ion correlated with 32615; ion correlated with 4987; ion correlated with 33107; ion correlated with 6455; ion correlated with 31070; ion correlated with 32255; ion correlated with 32141; ion correlated with 33552; ion correlated with 31543,0.011,False,,,,,,,999,False,False,False,,False,False,,,,,,,,9.32,Cornell_Pos_Blank1,760.5564:177165 761.55975:0 762.56311:0,,748.96429_@_15.217,4.98950146969637,4.854950162602823,4.653252504665248,4.7733806194841755,4.843887432244467,4.801201283815817,4.84223805945454,5.166818645103269,4.257524714273784,4.491030265016547,5.02884777281597,4.869369328607236,4.623253475528893,5.05602509398292,4.786209975842264,4.742861133002725,4.145875416567578,4.80405985329627,4.561840023754834,4.458659354302761,4.605540156400259,4.679037794521818,4.602517289166217,4.616690563175294,5.018211719802273,4.8584027059422645,4.696670541230661,4.694866667524082,4.3951109717065595,4.403355601567332,4.291426798920938,4.276362269476952,4.609564803204264,4.350939436421747,4.4224060688052385,4.677359324428489,4.5138021851298085,3.968862417882076,4.61334262001053,4.663769592092834,-0.20472109699301305,4.791148448106638,-0.35636503062378455,0.02400474039360842,0.08707306434985874,0.07414004274394582,655,0.0009569867336800889,-0.02304775365992833,0
32080,32080,1.989,860.20374,Unknown,[M+H]+,,0.124,False,,,,,,,999,False,False,False,,False,False,,,,,,,,21.06,Cornell_Pos_S-07,860.20374:1408857 861.20709:0 862.21045:726368,,843.02094_@_1.996,5.884587515351674,4.019164588788377,5.838238185601923,4.252702853159241,6.751783512420675,3.1185003811785648,6.340534720634215,5.450852813094439,4.0839239877279905,5.326061733179824,5.06479945900809,5.666975449130569,5.594951796157972,4.734043603468164,5.184650208637922,4.474533116251087,4.239932773963265,6.374491529120709,5.707449644528366,6.788645951991995,6.817114396124668,5.974176811267593,3.8886896836934763,4.716528926445168,6.422535898637124,7.618564566961743,4.600994313278094,7.085424399176283,6.54244978150277,6.261874948119871,7.325635476194148,6.751757939879531,6.259118000824887,5.79313424020661,4.884524897911753,5.83685526415322,6.923515022021551,7.342598698063189,6.329828748698476,7.824753965698775,0.8959871718463756,5.102831795467727,0.35594428156748775,0.02418364959479511,0.38160197656503675,0.32492237484636005,656,0.0009584477821284554,-0.023225201812666654,0
30114,30114,11.981,776.20184,Unknown,[M+H]+,ion correlated with 3425; ion correlated with 23830; ion correlated with 30643; ion correlated with 10207; ion correlated with 2604; ion correlated with 9762; ion correlated with 14537; ion correlated with 25298; ion correlated with 29080; ion correlated with 30826; ion correlated with 21377; ion correlated with 11224; ion correlated with 13053; ion correlated with 18409; ion correlated with 26569; ion correlated with 5362; ion correlated with 6252; ion correlated with 10991; ion correlated with 25203; ion correlated with 30210; ion correlated with 32592; ion correlated with 9198; ion correlated with 10022; ion correlated with 24343; ion correlated with 32600; ion correlated with 32808; ion correlated with 32937; ion correlated with 11984; ion correlated with 30146; ion correlated with 33477; ion correlated with 5207; ion correlated with 10602; ion correlated with 24363; ion correlated with 25246; ion correlated with 33526; ion correlated with 16999; ion correlated with 20477; ion correlated with 28618; ion correlated with 29559; ion correlated with 21495; ion correlated with 31336; ion correlated with 15077; ion correlated with 22385; ion correlated with 22764; ion correlated with 29790; ion correlated with 6901; ion correlated with 13729; ion correlated with 14168; ion correlated with 25063; ion correlated with 33343; ion correlated with 27844; ion correlated with 27869; ion correlated with 8785; ion correlated with 9657; ion correlated with 12662; ion correlated with 32291; ion correlated with 32615; ion correlated with 4987; ion correlated with 21569; ion correlated with 33107; ion correlated with 6217; ion correlated with 6455; ion correlated with 11656; ion correlated with 26830; ion correlated with 31070; ion correlated with 32255; ion correlated with 32141; ion correlated with 13841; ion correlated with 18580; ion correlated with 8025; ion correlated with 34080; ion correlated with 21658; ion correlated with 20058; ion correlated with 24081; ion correlated with 31213; ion correlated with 14354; ion correlated with 21205; ion correlated with 11717; ion correlated with 33299; ion correlated with 25871; ion correlated with 27913; ion correlated with 26129; ion correlated with 33552; ion correlated with 29126; ion correlated with 30718; ion correlated with 33364; ion correlated with 15411; ion correlated with 31543,0.011,False,,,,,,,999,False,False,False,,False,False,,,,,,,,4.95,Cornell_Pos_Blank1,776.20184:40952 777.20519:0 778.20855:0,,765.5824_@_1.944,3.3297088875908996,3.6712815245048014,3.7880015338743154,3.6458958163391926,2.808347639426526,4.570036950172853,2.079210105766594,3.66675186114776,3.7192577828045463,3.826610242410118,4.347159136500964,4.711712780045182,4.6732301579743325,5.567589994848239,4.448174638067402,3.614186308558648,3.628990307176607,4.668181941535973,4.75636613162444,4.406854732432126,4.311018976693322,4.204628111389257,3.6847516046641497,2.9577847987889734,4.355030709105927,4.289076418613184,3.3401116127008956,4.334247374243833,3.688165713883583,3.466082588774877,4.5984010602726215,5.264733377567579,4.563537002904642,3.3017580473912855,3.6962856642790762,4.328246734064719,4.403443046480965,3.4937117619771025,3.407625624027314,3.402480465645938,0.5364103498665701,3.586569225503506,0.3558625433788364,0.024218534339849107,0.22851787708159949,0.19457596101719174,657,0.0009599088305768219,-0.023258625509272286,0
28572,28572,18.197,733.1405,Unknown,[M+H]+,ion correlated with 29608; ion correlated with 33860; ion correlated with 25730; ion correlated with 34049; ion correlated with 25696; ion correlated with 28042; ion correlated with 33139; ion correlated with 33371; ion correlated with 27489; ion correlated with 34206; ion correlated with 29124; ion correlated with 32519,0.011,False,,,,,,,999,False,False,False,,False,False,,,,,,,,38.41,Cornell_Pos_S-06,733.1405:609696 734.14385:0 735.14721:0,,721.51135_@_2.031,3.3524541939529735,1.9985150422191513,3.704670308744705,2.534870943399835,3.7429930907785764,3.3402484581929985,3.7889259632449965,2.873645357402146,3.7192604171057986,2.2901969621609966,3.0818563705027686,3.1491298750684718,2.85078349520089,4.132080841565532,4.30434027660995,3.7502322875788034,3.2213175734791157,4.271313849518305,3.3144608433179665,3.794084605259044,3.147412123919366,3.183046839015833,3.433437166702088,3.495036744976948,2.778480716169047,4.89229963827089,3.406152402774689,3.274956968538583,3.6785508408386516,3.906601385341076,3.148313990567871,4.945857246982843,3.578018895794673,3.584190507351615,3.132861808133407,3.561142064995102,3.142322917593807,3.7210142671171997,3.953523622929891,5.6929257666072255,0.5406937588118012,3.1297851916095394,0.3557048930697849,0.024285935579756255,0.23045955407798296,0.196229239405654,658,0.0009613698790251886,-0.023324565700731065,0
6447,6447,11.205,264.60382,Unknown,[M+H]+,,0.034,False,,,,,,,999,False,False,False,,False,False,,,,,,,,10.54,Cornell_Pos_S-24,264.60382:63959 265.60717:0 266.61053:0,,257.08154_@_11.981,3.2631480827768073,2.858351072310769,2.1166849751326793,2.1689072773740667,3.1474111425268307,2.4055933705168924,3.3721429773486364,3.61695419834277,4.009273329098089,3.706430994265154,3.2408772328850874,3.705062019892293,3.140735647969925,3.619089610293943,3.6019769282569953,3.9335417663200722,3.1921072903864047,3.9075911398031264,3.1829453529236758,3.2860206928956313,3.924620891697444,2.8249183049180835,3.476918999106537,2.866654206470988,3.777304984900983,3.217811177604559,3.419587818737753,3.024980049258185,3.1336797396881484,3.45227859508471,3.404794870660915,3.6395955217455285,3.162007464445184,3.272876047955139,3.547509192927783,3.627018890764989,3.719697914846809,3.3663608187829857,3.6333197765854335,3.2852728886976426,0.34339059471813493,3.0823431502343435,0.35570249237474766,0.024286963169038108,0.14636428389382128,0.12462469703000104,659,0.000962830927473555,-0.023324132241564554,0
7793,7793,0.224,293.00681,"w/o MS2:3,5-dihydroxy-7-methoxy-6-methyl-1-oxo-3H-2-benzofuran-4-carboxylic acid",[M+5H]5+,ion correlated with 11860; ion correlated with 19223; ion correlated with 5442; ion correlated with 1339; ion correlated with 11522; ion correlated with 4259; ion correlated with 18955; ion correlated with 10383; ion correlated with 1497; ion correlated with 1338,0.011,False,,293.0058,C11H10O7,M-phthalic acid and derivatives,MUGQOWYFWURKCM-UHFFFAOYSA-N,O=C(O)C=1C(O)=C(C(OC)=C2C(=O)OC(O)C12)C,530,True,True,False,,False,False,,,94.9,,,,,22.69,Cornell_Pos_S-25,293.00681:641727 294.01016:0 295.01352:0,,285.24414_@_18.764,5.774341768409269,5.414178291046339,5.195813933859814,5.520118134395489,5.473096089613967,5.704382362275295,5.565720726457871,5.73059307871056,5.435272888929578,5.4748720910805515,5.54099656905063,5.34561294602361,5.343968496639287,5.196122369551002,5.384300328564569,5.268305662511709,5.258840592202649,5.308495052581149,5.340062456371224,5.413217034337906,5.638903325717524,5.5708238058167545,5.647003497445687,5.326298928348694,5.4801279783423675,5.366154629234545,5.637304549500237,5.372911244242262,5.55568784211591,5.372251427336807,5.431587860030071,5.385983279837084,5.194024110082883,5.499717974700315,5.329662393568938,5.35496810537066,5.390843560183363,5.550633547777987,5.6469509008460985,5.3702618331792085,-0.11680535744196263,5.52994417580267,-0.3555279691014934,0.02436176274639392,0.049814235676116383,0.04241529329259503,660,0.0009642919759219216,-0.023397470770472,0
22561,22561,11.278,582.92627,Unknown,[M+H]+,,0.27,False,,,,,,,999,False,False,False,,False,False,,,,,,,,8.22,Cornell_Pos_S-47,582.92627:249072 583.92962:0 584.93298:0,,574.07776_@_15.529,5.749596723487038,5.951862501040596,5.6314716862495775,5.908194871545456,5.568109655616164,5.7125195591704765,5.638741821686027,5.629467831437905,5.522697783151896,5.544727915219966,5.5587964634416345,5.614882577848765,5.550678648308267,5.56099398103679,5.55281011172858,5.590838531546157,5.3705903999027464,5.623781633111265,5.653772715986132,5.4472671483914255,5.4553892517965625,5.848496616052298,5.432452048187519,5.393357975565238,5.885114950770999,5.599717974311775,5.54783807626294,5.53678958806889,5.323886940073545,5.605891461321328,5.207220722924293,5.579400685736172,5.238863801475218,4.797235168200124,5.290547660313916,5.56339342441152,5.662637555770544,5.100003010634437,5.584830082009688,5.877165636315795,-0.1743419604722984,5.674198801095158,-0.3552079615964544,0.024499413711166127,0.07442866699681082,0.06337372634947831,661,0.0009657530243702882,-0.02353366068679584,0
33897,33897,1.969,1007.02783,Unknown,[M+2H]2+,ion correlated with 33009; ion correlated with 31440,0.124,False,,,,,,,999,False,False,False,,False,False,,,,,,,,79.21,Cornell_Pos_S-49_R,1007.02783:8671192 1008.03118:2517655 1009.03454:629604,,969.34967_@_15.462,6.372904842940872,6.47689813276618,5.936032356718409,6.166474165707106,6.101979959976005,6.5172216348775995,6.0595865269023115,6.490701161670367,5.802957642611413,5.902501871703805,6.193343196682395,5.964035774956215,6.172346868325889,5.990599228760985,5.879236000280438,5.800464764018641,5.8837549553677535,5.876702131073302,5.965445679913335,5.717820426692823,6.116371164381103,6.288793363922504,5.4984246383046385,6.229845464502893,6.219051550485058,6.094900382317999,5.905143011330973,6.15340465828696,4.860991264010555,5.804659497789245,6.122449292577834,5.736542669247768,6.487055550875893,5.246381606142481,5.4643611573282405,6.09854220462452,5.80252529299872,5.358471769808194,5.870233349518119,6.572089837447145,-0.2809102325264738,6.183691044777861,-0.3550347016673129,0.024574210798271125,0.1199909080967929,0.10216857671893262,662,0.0009672140728186547,-0.02360699672545247,0
10326,10326,11.975,341.26157,Unknown,[M+H]+,,0.101,False,,,,,,,999,False,False,False,,False,False,,,,,,,,7.51,Cornell_Pos_S-25,341.26157:1017869 342.26492:0 343.26828:0,,335.1658_@_16.846,6.735477440246927,6.831178371895629,6.682046504267625,6.744436162137506,6.778854206092019,6.972078035050133,6.812395737158041,6.888089571381311,6.59698839563697,6.541478574924423,6.9088294787178715,6.481382875647742,6.519562150051965,6.889797449593985,6.57916639254159,6.780506081103521,6.399182327813405,6.745431552352513,6.653210311124655,6.867116547300462,6.67899199442998,6.946705068667391,6.691619410607113,6.434142442028022,6.856907615915748,6.379662633674117,6.827855971991361,6.4019525248823745,6.593173055097791,6.534762611125091,6.7131787910834815,6.772960423361295,6.716435276252092,6.438645836028964,6.337668222269741,6.705419800587058,6.546330100320298,6.185155152442638,6.4520274263330855,6.8972143038775275,-0.15039471477802585,6.771986588864404,-0.3550125456209513,0.024583789340128816,0.06424574464237508,0.05470328039408255,663,0.0009686751212670212,-0.023615114218861796,0
